"","lon","lat"
"819",-77.801704,38.781724
"820",-77.801892,38.781758
"821",-89.837858,38.84663
"822",-79.965246,38.933728
"823",-79.965507,38.933776
"824",-77.349051,38.938681
"825",-77.355811,38.94169
"826",-77.353822,38.941961
"827",-77.348278,38.944517
"828",-74.886993,39.114093
"829",-76.646298,39.324278
"830",-76.654703,39.352007
"831",-84.192729,39.411738
"832",-87.400557,39.470106
"833",-87.400112,39.470387
"834",-74.992143,39.829604
"835",-74.992129,39.829606
"836",-75.058068,40.149034
"837",-75.476441,40.253432
"838",-77.430371,40.535926
"839",-79.817278,40.769784
"840",-74.428449,40.773964
"841",-73.094998,40.780168
"842",-72.823311,40.964306
"843",-83.178308,41.101291
"844",-83.178308,41.101297
"845",-81.441551,41.101429
"846",-83.178261,41.101504
"847",-83.178241,41.101505
"848",-83.178265,41.101511
"849",-96.00864,41.283507
"850",-111.942808,41.302544
"851",-81.423827,41.321307
"852",-81.927607,41.384724
"853",-86.106203,41.671766
"854",-71.259367,41.695081
"855",-71.259347,41.695092
"856",-87.719408,41.957221
"857",-87.707558,41.981409
"858",-93.628308,42.027479
"859",-93.651985,42.043675
"860",-71.189465,42.108575
"861",-87.932896,42.213625
"862",-72.240293,42.30175
"863",-90.431107,42.363349
"864",-76.433504,42.403836
"865",-84.438348,42.692413
"866",-123.466592,43.26367
"867",-123.466588,43.26368
"868",-123.466591,43.263682
"869",-89.94878,43.337823
"870",-116.401817,43.581919
"871",-116.401764,43.58197
"872",-73.178033,44.016878
"873",-72.572378,44.265257
"874",-73.116599,44.470985
"875",-116.985856,46.742677
"876",-122.109255,47.599911
"877",-86.462222,30.384709
"878",-81.052505,32.063469
"879",-96.685749,32.857008
"880",-96.685772,32.857014
"881",-96.685776,32.857058
"882",-80.881254,33.519422
"883",-80.881238,33.519435
"884",-80.881157,33.519503
"885",-80.881117,33.519504
"886",-80.881153,33.519508
"887",-80.885149,33.627556
"888",-80.885074,33.627683
"889",-118.338139,34.044331
"890",-80.969228,34.057909
"891",-80.969043,34.05794
"892",-80.969222,34.057949
"893",-80.969238,34.057973
"894",-80.969248,34.058015
"895",-80.969473,34.058024
"896",-80.969258,34.058039
"897",-80.969305,34.058152
"898",-80.969473,34.058155
"899",-80.96932,34.058193
"900",-80.969325,34.058196
"901",-80.969326,34.058204
"902",-80.969326,34.058205
"903",-80.969325,34.058205
"904",-80.969328,34.05821
"905",-80.969195,34.058285
"906",-80.969194,34.058285
"907",-80.969193,34.058285
"908",-80.969195,34.058286
"909",-80.969196,34.058287
"910",-80.969194,34.058287
"911",-80.969193,34.058287
"912",-80.9692,34.058295
"913",-80.969127,34.058302
"914",-80.969095,34.058313
"915",-80.969056,34.058322
"916",-80.896391,34.161889
"917",-85.157098,35.054489
"918",-84.932047,35.103449
"919",-84.932018,35.103472
"920",-84.932186,35.103489
"921",-84.932159,35.103501
"922",-84.932008,35.103504
"923",-84.932178,35.103505
"924",-84.932007,35.103505
"925",-84.931973,35.103507
"926",-84.932197,35.103544
"927",-84.932017,35.103597
"928",-83.574716,35.341335
"929",-83.574668,35.341336
"930",-83.574687,35.341344
"931",-83.574649,35.341357
"932",-83.574672,35.341358
"933",-83.574689,35.341366
"934",-83.574692,35.341387
"935",-86.088172,35.480565
"936",-121.952178,37.328903
"937",-95.249083,38.96984
"938",-76.614578,39.096629
"939",-76.653399,39.320641
"940",-75.03554,40.301795
"941",-75.377028,40.606681
"942",-76.138312,40.649927
"943",-79.810137,40.735952
"944",-77.903782,40.795886
"945",-75.789603,41.317717
"946",-91.019553,41.460338
"947",-87.587219,41.791404
"948",-87.680745,41.908416
"949",-73.832216,42.382602
"950",-89.4286,43.079464
"951",-72.170376,43.360882
"952",-70.353713,43.545285
"953",-123.040409,44.071565
"954",-119.223945,46.255529
"955",-122.25792,47.682738
"956",-80.791683,24.842188
"957",-89.375671,31.287605
"958",-85.487137,32.602303
"959",-87.3189,32.627803
"960",-96.685706,32.857051
"961",-96.68575,32.857107
"962",-96.645888,32.871538
"963",-86.790458,33.411602
"964",-86.790428,33.411604
"965",-80.85815,33.489233
"966",-80.880835,33.519446
"967",-86.28275,33.585654
"968",-117.917488,33.626587
"969",-80.885161,33.627486
"970",-80.885075,33.627688
"971",-80.885073,33.627689
"972",-80.885063,33.627702
"973",-118.098083,33.799253
"974",-80.86255,33.969753
"975",-80.862633,33.969761
"976",-81.035697,33.982933
"977",-84.40493,34.018606
"978",-80.969224,34.05795
"979",-80.969234,34.057974
"980",-80.969331,34.058192
"981",-118.532343,34.176453
"982",-83.484092,34.457838
"983",-86.745155,34.606003
"984",-86.745187,34.60602
"985",-86.745195,34.606037
"986",-85.157923,34.840926
"987",-86.47226,34.880704
"988",-87.724921,34.912306
"989",-83.845271,34.931299
"990",-83.196188,35.010917
"991",-85.305348,35.054515
"992",-84.932054,35.103461
"993",-84.93202,35.103506
"994",-84.932007,35.103513
"995",-84.932018,35.103522
"996",-84.932139,35.103545
"997",-84.932115,35.103596
"998",-86.26445,35.393742
